SMILES,shift_value
CC1CCC(F)C(NCC2CCCNC2C)C1,-139.74
COC(=O)C(F)(F)F,-74.21
FC1=NC(F)=NC(F)=N1,-33.0
CC1C(F)CCCC1NCC1NCCN1C,-117.68
CC(=O)N1CCCC2C(Cl)CCC(F)C21,-116.55
CC1NN(C(F)F)C(C)C1CC(=O)N1CCCCO1,-94.91
O=C(C1CCCNC1O)N1CCC(CC(F)(F)F)CC1,-62.98
CN1CCN(S(C)(=O)=O)C2CCC(F)CC21,-114.01
CC1CC(CN2NC(C(F)(F)F)CCC2=O)NO1,-67.29
CC1NCCCC1NS(=O)(=O)CC1CCCC(F)C1,-113.66
CC(=O)OC/C=C/F,-123.0
CC1(CNC2NC3CC(F)CCC3O2)CCCO1,-119.31
CC1CCC(F)C(NC(=O)NC2CNOC2C)C1,-126.88
FCC1CCCN1C1NCCCN1,-227.16
CN1CNNC1CNC1CCC2CCC(F)CC21,-117.69
CCOC(=O)C(C)(F)F,-100.0
O=C(C1=CC=CC=C1)C(F)(F)I,-54.0
CN(C1CCN(C)N1)S(=O)(=O)C1CCC(C(F)F)O1,-116.89
O=C1CC(CN2CCC(C(F)(F)F)CC2)CN1,-73.52
CC(=O)NC1CCC(OC2CCCC2)C(F)C1,-132.85
N#CC1C(F)CCCC1CN1CCOCC1,-111.25
[H]C1=NNC([H])=C1F,-181.0
CC1=NC=C(F)C=N1,-142.0
CCC1CN(C(=O)[C@@H]2C[C@H]2C(F)(F)F)C1,-66.52
CCCCCCC(=O)C(F)(F)Cl,-85.0
NCCC(F)(F)F,-66.0
CC1=CC=C(F)C2=CC=CC=C12,-127.0
CN1CCC(N(C)C(=O)C2CCC(F)CC2)CC1,-110.56
CC1(F)CCN(C(=O)N2CCOCC2)C1,-143.6
CN1C(=O)N(CC(F)(F)F)C(=O)C1C1CCCCC1,-70.82
O=C(NC1CCCC1)C1CC(F)CCC1-N1CCNC1,-111.78
O=C(F)OC1CCCCC1,-16.6
CC1CC(F)CC(C(=O)NCC2CCCNC2)C1,-113.41
N#CC1C(F)CCCC1-N1CCNC1,-104.54
CC1NOC(C)C1CC(=O)NC1CCC(F)C(Cl)C1,-120.3
CC1CC(F)CC(C(=O)NC(C)C2NCON2)C1,-113.44
FC1CNC2[NH]CCC2C1,-139.52
O=C(O)C1NOC2CC(F)CCC12,-102.47
CC1(C)NC(=O)N(CC2CCC(F)CC2)C1=O,-114.95
N#CC1CC(C(=O)N2CCOCC23CC3)CCC1F,-103.56
O=C(CCCC1CCCCC1)C(F)(F)Cl,-68.7
[H]/C(CCCC)=C(\[H])C(F)(F)F,-59.0
[H]C(=O)C(F)CCCCCCCC,-199.0
FC(F)C1N[NH]C2C1CCC2,-112.14
CN1NNCC1NC(=O)NC1(C2CCCCC2F)CC1,-116.69
CCCC1CN(C(=O)C2CC3CC(F)CCC3O2)CCO1,-123.79
CC1(NC(=O)NC2CCNCC2F)CCC1,-145.43
O=C(CN1CCCCCC1=O)NC1CCC(F)C(Cl)C1,-120.48
FC(F)(F)C1=CSC2=CC=CC=C21,-61.0
CC1CCC(CNC(=O)N2CC(F)C2)S1,-180.61
CC1NOC(CN2CCC[C@@H]2C(F)F)N1,-123.65
O=C(NCC(F)F)C1CCC2CC[NH]C2N1,-123.08
CCCCCCOC(=O)C(F)(F)C(=O)OCC,-113.0
N#CCC(=O)NC1N[NH]C2CC(F)CCC12,-113.26
CC1(C)C[C@@H]1NC(=O)C1(CF)CCOCC1,-224.65
O=C(O)C1(C(F)(F)F)CCNC1,-71.98
FC(F)(Br)N1CCCN1,-32.6
O=C(NCC1CCCCC1F)C1CC1,-118.4
NC(=O)N1CCC(CC2CCC(F)CC2)C1,-117.85
N#CC1CC(F)CCC1CN1CNC(C2CCC2)CC1=O,-111.64
F/C(Cl)=C(/F)Cl,-120.0
Cl.FC(F)C1[NH]NC2C1CNCC2,-113.55
O=C(/C=C\NCC1CN(CC2CCCCC2)NN1)C(F)(F)F,-77.88
N#CCCCS(=O)(=O)N1CCC2CCC(F)CC21,-114.69
O=C(O)C1CCOC2C(F)CCCC21,-138.82
COC1CCC(CN2C(=O)NC3(CCCC3)C2=O)CC1F,-135.66
N#CC1CCC(OC[C@H]2C[C@@H](O)C2)C(F)C1,-133.14
COC(=O)C(O)(O)C(F)(F)F,-84.0
O=C(O)C1CCCN2CC(C(F)(F)F)NC21,-61.84
C#CC1=CC=C(C(F)(F)F)S1,-53.0
FC(F)(F)[C@H]1[C@@H]2CCCO[C@@H]21,-67.42
OCC1CCNN1C(F)F,-95.13
NC1CCC(C(F)(F)F)CC1N,-59.62
FC(F)(C1CCCC(Br)C1)C(F)(F)C1CCCC(Br)C1,-111.79
CN1CCC(N2CCC(CF)CC2)C1=O,-222.54
CC1CNCC(CNC2NCCCC2F)C1,-139.45
O=C(NC1(C2CCC(F)CC2)CCOCC1)C1CCCO1,-116.41
FC(C1=CC=CC=C1)C(F)C1=CC=CC=C1,-186.0
CN(CC1CCCO1)S(=O)(=O)C1CCCCC1F,-109.29
CC1(C)CN(C(=O)CC(F)(F)F)C2CCCCC2O1,-62.33
N=C(Cl)C(F)(F)F,-72.0
N#CC1CC(F)CCC1NC(=O)N1CCCC1,-114.63
O=C(NCC(F)(F)F)C1CCC2CCCCC2N1,-71.74
O=C(NCC1CCCCN1)NC1CCCC(Cl)C1F,-129.27
O=C(C1CCCNC1)N1CCOC2CCCC(F)C2C1,-116.72
CC1CCOCCN1C(=O)C(=O)NC1CCCC(F)C1,-111.71
O=C(NC1CCOCC1)C1CNCN1-C1CCC(F)CC1,-113.16
C=C(F)F,-81.3
CN1CNN(CCC2CCCCC2F)C1=O,-120.03
CC(=O)NC1CCC(F)CC1NC1CC1,-113.32
CC1CC(N2CCCC2CF)C(C#N)CN1,-225.56
CC1CCC(S(=O)(=O)N[C@@H]2CCCC[C@H]2N)C(F)C1.Cl,-112.08
CCCC1C(=O)NCCN1C(=O)C1CNCC(F)C1,-123.73
C=C(C1CCCCC1)C(F)(F)F,-64.8
CC1CC(C2CCCN2CC2CCC(C#N)CC2F)NO1,-114.57
OCCCF,-220.0
CN1C(=O)C[C@H](C(=O)O)[C@H]1C1CCCC(F)C1,-113.35
CC1CCNC(N2CCC[C@@H]2C(F)F)N1,-125.09
CCC(F)(F)CC,-102.4
NC(=O)C1CNN(-C2CCCC(C(F)(F)F)C2)C1N,-62.55
CCC(F)(F)C1=CC=CC=C1,-98.0
FC(F)(F)C1=CC=C(I)C=C1,-64.3
CC(F)C(C)F,-187.0
CCCCCCCCCCC1C(CCCCCCCCCC)C(C(F)(F)F)C(-C2CCCCC2)C(-C2CCCCC2)C1C(F)(F)F,-52.49
FCC1CCN(C2NCC(Cl)CN2)CC1,-223.15
O=C(NCC1=CCCOC1)C1CC(F)C[NH]1,-163.81
CC1C(F)CCC2SC(N)NC12,-121.92
FC(C1=CC=CC=C1)C1=CC=CC=C1,-163.0
CCCC(=O)C(F)CCC,-193.0
CN1NNCC1CNC1CCCC(F)C1,-112.9
CC1CCC(F)C(NC(=O)C2CCN3CCNC3C2)C1,-129.1
[H]C1=C(C(F)F)ON=C1C1=CC=CC=C1,-119.0
NC1NC2C(C(F)(F)F)CCCC2S1,-61.32
CCO/C=C/C(O)(CC(=O)OC(C)(C)C)C(F)(F)F,-82.87
CCCCCCCCC(F)F,-116.0
FC(F)SC1=CC=CC=C1,-96.0
FC1CCC(F)O1,-123.0
[H]/C(C1=CC=CC=C1)=C(/[H])C(F)(F)F,-63.0
FC(F)(F)C1CCCCC1C1CNCCO1,-58.37
NCC1CCCC(C(F)(F)F)N1,-67.76
CC1CCCCN1C(=O)CNC1CCCCC1F,-135.28
CC1C2CCCN2CCN1C(=O)NC1CCCCC1F,-123.91
OC1CCC(F)CC1,-127.05
O[C@H]1CCN(C2CCCC(C(F)(F)F)N2)C1,-67.84
CC1CCC(S(=O)(=O)N(C)C2CCNCC2)C(F)C1.Cl,-111.14
COCC(=O)NC1CC2C(CC1F)CCC(=O)N2,-131.6
CC1CN(C(=O)CCC2CCC(F)CC2)CC(C)O1,-117.31
CC1NN(CC(O)C(F)(F)F)CC1C#N,-78.25
O=C(COC1CCC(F)CC1Cl)N1CCOCC1,-120.66
CC1CCCC(S(=O)(=O)N2CCOCC2C2CC2)C1F,-107.9
C[C@H]1C[C@@H](O)CCN1CC1CCCCC1F,-116.36
FC(F)P(C1=CC=CC=C1)C1=CC=CC=C1,-117.0
COC(=O)C1C(C(F)(F)F)NNN1CC1CCCCC1,-61.12
CC1(F)CCC(C(C)(C)C)CC1,-127.0
NC1NCNCC1-C1CCC(F)CC1,-113.41
FC(F)(F)C#CC(F)(F)F,-53.0
COCC1(C)CCN(C2NCCCC2F)C1,-134.14
CC1CC(S(=O)(=O)NC2C(F)CCCC2CO)C(C)O1,-121.48
O=C(NC1CCC(F)CN1)NC1CCC2[NH]NCC2C1,-135.61
CC(C)(C)C(F)F,-129.0
CC(=O)NC1CCCN(C(C)C2CCCC(F)C2)C1,-113.53
NC(=O)[C@@H]1C[C@@H](F)CN1,-175.22
CC1CCC(F)C(CN2NCN(C)C2=O)C1,-124.52
CC1CC(C2CCC(F)CC2)CN1C(=O)C1(C(=O)O)CC1,-117.13
CCCCCCCC(F)(F)[N+](=O)[O-],-87.0
OC/C=C(/F)C1=CC=CC=C1,-98.0
CC1=CC=CC(F)=C1,-68.0
CC1(C)CNC(=O)CN1C(=O)C1CCC(F)C(Cl)C1,-113.14
Cl.O=C(O)C1CCC(F)C2C1CNCC2,-114.3
O=[N+]([O-])C1=CC=C(C(F)F)C=C1,-113.0
O=C1NCCNC1(O)C(F)(F)F,-80.82
CC(=O)NC1CC(C)NN1-C1CCCCC1C(F)(F)F,-60.5
O=C1CC(C(F)(F)F)C(C(=O)O)CN1,-68.64
CCCN1C(=O)NC(C)(C2CCC(F)CC2)C1=O,-114.07
CC1CCC(SCC(=O)C(F)(F)F)CC1,-76.5
FC(F)(F)C1=CC=CC=C1C(F)(F)F,-59.6
CCC(=O)NC1NC2CC(F)CCC2N1CC,-120.08
CCOC(=O)C(F)(F)C1=CC=CO1,-103.0
FC1CCC(OC2NCCCN2)C(Cl)C1,-114.11
FC(F)(I)CCI,-39.0
CC(=O)N[C@H]1CCCC[C@H]1CC(F)(F)F,-63.56
O=C(N[C@@H]1C[C@H]1CO)C1CC(F)C[NH]1,-163.84
OCCCCF,-216.0
O=C(NC1CCCN(C2CCCC(F)C2)C1)C1CCOC1,-112.39
FC(Cl)(Cl)CC(Cl)(Cl)Cl,-52.74
COC1CCC(F)CC1,-125.09
CC(=O)C1CCC(C(F)(F)F)CC1,-64.05
COC1CC(F)CCC1NC(=O)C1CCCN1C,-113.52
OCC1CCNCC1F,-132.88
FC(F)CC(F)F,-116.5
CC(=O)N1CC(NC(=O)C2CCC(Cl)C(F)C2)C1,-114.78
CCCC(F)F,-116.0
N#CC1CC(NC[C@H]2C[C@@H](O)C2)CCC1F,-123.4
FC1=CC=C(F)C=C1,-120.0
CS(=O)(=O)C1NCCN1CC(F)(F)F,-71.63
O=C(NC1CCCCC1F)N1CCC[C@@H]1CO,-126.44
O=C(NCC1CCC(F)CC1)C1CCOC1,-115.94
CC1NN(C)CC1-C1CSC(CC(F)(F)F)N1,-65.2
CN1CCNC(N2CCCC(C(F)(F)F)C2)C1=O,-72.01
NS(=O)(=O)C1CNC2CCC(F)CC2C1,-110.27
CN1CC(C(=O)NC2CC(C)(F)C2)CN1,-137.82
FC1(F)OC1(F)F,-111.0
O=C(O)C1CSC2(C3CCC(F)CC3)CCC(=O)N12,-115.94
CC(NC(=O)C1CCCCN1)C1CCC(F)CC1,-115.95
CN1C(NC(=O)CC2CCCOC2)NC2CC(F)CCC21,-119.97
F/C(Br)=C/C1=CC=CC=C1,-66.0
CCCCOC(=O)F,-16.3
FC1CCC2CCCNC2C1Cl,-108.59
Cl.FC1CC(Cl)C2C(C1)CNCC2,-114.14
CCNC(=O)C(F)(F)F,-74.0
O=C(CC1CCC(F)CN1)N1CCOC2CCCCC2C1,-129.04
C[C@@H]1CCO[C@@H]1C(=O)NC1CNCC(F)C1,-125.1
CC1NCCC(N2CC(CF)C2)N1,-227.84
C=C=CF,-176.0
O=C(CC1CCOC1)N1CCC[C@@H]1C(F)F,-125.54
CC1CC(NC(=O)C2(C3CCC(F)CC3)CCC2)N(C)N1,-115.84
CO[C@H]1C[C@@H](CO)N(C(=O)C2CC3C(F)CCCC3[NH]2)C1,-121.35
FC1=CN=CN=C1,-137.0
OC[C@@H]1C[C@H](F)CN1CC1CSCN1,-168.12
CC(NC(=O)C1CC(=O)N(C)C1)C1CCC(F)C(Cl)C1,-118.97
CC1=CC=C(F)S1,-134.0
CCC1CN(C(=O)C2C(F)CCCC2Cl)CCO1,-114.6
FC(F)(F)C1CC(CN2CCCC2)N[NH]1,-61.54
FC(F)(F)S,-31.9
[H]C1=CC=C(OC(F)F)C=C1,-76.0
O=C(NC1(C2CCCC(F)C2)CCOCC1)C1CCOC1,-112.66
FC(F)N1CCNC1CN1CCOC2(CCCC2)C1,-93.46
N#CC1(C(=O)N2CCC(CF)CC2)CCC1,-223.64
CCCCC1=C(F)OC2=CC=CC=C21,-120.0
CN1CCC(C(=O)N2CCCC(C(F)(F)F)C2)CC1=O,-71.47
CCOC(=O)CC(=O)C(F)(F)F,-75.0
O=C(NCCC1CCCS1)N1CC(F)C1,-180.63
CC(=O)CC(F)C1=CC=CC=C1,-174.0
O=C(NCC(F)(F)F)C1CSC2CCCCC2O1,-72.0
[H]/C(C(=O)CC)=C(/F)CCCC,-82.0
COC1CC(NC(=O)C2CCOC2)CCC1F,-139.42
CC1CCC(S(=O)(=O)NC2CCOC(C)C2)CC1F,-114.39
CCCC(C)(C)F,-137.0
CC(C1CCCCC1F)N(C)C(=O)C1CCNC1.Cl,-117.57
CCCCCCCCCCCCSCF,-184.0
FC#CF,-261.0
[H]/C(=C(\[H])C(F)(F)F)C(F)(F)F,-60.6
CN(C)CC(F)F,-100.0
FC(F)(F)C1CC2C(CC1-C1CCC(Cl)CC1)CCCC2,-57.03
CC1CCC(C(=O)N(C)C2CC3CCC(C2)N3)C(F)C1.Cl,-118.01
O=C(C1CC=CC1)N1C[C@@H](F)C[C@H]1CO,-166.76
CC1CCC(NC(=O)CN2CCCCCC2=O)CC1F,-116.2
FC1=CC2=C(C=C1)C1=C(C=CC=C1)O2,-114.0
CNC(=O)[C@@H]1CSCN1C1CCC(C(F)(F)F)CN1,-60.67
CCCOC(F)F,-84.2
F[Si](F)(F)O[Si](F)(F)F,-163.6
FC1CCCCC1Br,-107.7
CC(=O)C1C(C2CCCCC2)C2=C(CCCC2=O)OC1(O)C(F)(F)F,-81.04
FC(F)OC1=CC=C(Cl)N=C1,-82.0
[H]/C(=C(/[H])C(F)(F)F)C(F)(F)F,-66.4
O=C1CCC(C(=O)N2CCC(CC(F)(F)F)CC2)CN1,-63.01
FC(F)(F)C1=CC=CS1,-55.0
CC(C)(C)F,-131.0
FC(F)C1NC2C(Cl)CCCC2[NH]1,-117.08
CCOC(=O)C(F)(F)C(=O)C1=CC=CC=C1,-108.0
CC(=O)CF,-226.0
CCC(F)C1=CC=CC=C1,-176.0
COC(=O)F,-19.0
CC(NC(=O)C1COCCO1)C1CCC(F)CC1Cl,-113.78
CC1NOCC1CNC1CNCC(F)C1,-126.63
CC(NC1NCCCC1F)C1CCN(C)N1,-139.09
FC1=C(C2=CC=CC=C2)OC=C1,-165.0
O=C(O)C1C(C(F)F)NC2CCCCN12,-114.79
C=C(C)F,-88.0
CS(=O)(=O)NC(C1CCCCC1)C1CCC(F)CC1,-115.13
CN(C1NCCCC1F)[C@H]1CC[C@H](O)CC1,-127.62
OC1CNC2C(F)CCCC2C1,-127.99
CC(C)(O)CN1CCN(C2CCCCC2F)CC1,-123.18
CCC(F)CC,-183.0
O=C(Cl)C(F)(F)F,-76.0
FC(F)(OC1=CC=CC=C1)OC1=CC=CC=C1,-56.0
CN1NNC(CO)C1C(F)F,-116.1
O=C(CO)N1CCN(CC2CCC(F)C(Cl)C2)CC1,-118.11
CC1CC2CCC(F)CC2CN1CC(=O)O.Cl,-116.39
O=S(=O)(Cl)C(F)F,-114.0
CC(F)CCO,-173.0
CCCC(O)C(F)CCC,-191.0
CN(CC1CCCNC1)C(=O)NC1CCNCC1F,-140.78
CC(=O)NC1CC(S(=O)(=O)N2CC=CC2)CCC1F,-117.32
COC(=O)C(F)F,-127.3
N#CC1CCC(C(=O)N2CCN(CC(F)(F)F)CC2)CC1,-67.97
CN1CN(CC2CCC(F)CN2)CC1=O,-128.13
FC(F)(Br)C1=CC=CC=C1,-44.0
FC(F)=C(Cl)Cl,-89.0
CC1NC(NC(=O)[C@@H]2CCCO2)SC1C(F)(F)F,-52.63
C=C(F)CCC1CCCCC1,-95.5
O=C1NC(=O)N(CC(F)(F)F)C1=O,-72.78
CC1CNC(CNC2CCCCC2F)NC1,-134.95
CC1NSC(N(C)CC(F)F)N1,-122.45
CC1CCC(F)CC1C(=O)N1CCSC2COCCC21,-116.6
O=C(NC1CC1)N1CCN(CC2CCCCC2F)CC1,-117.11
O=C(CN1CCC(C(F)(F)F)CC1)N1CCNC1=O,-73.51
CN1CCC(NC(=O)NC2CCC(Cl)C(F)C2)C1=O,-115.04
CC(C)(C)[Si](C)(C)C#CC(F)(F)F,-50.8
CC1NCC(C(F)(F)F)CC1C(=O)O,-62.68
FC1=CC=CC(F)=C1,-110.0
CCN1CC(NC(=O)C2CCC(Cl)CC2F)CCC1=O,-112.02
COC1CC(OC)C(NC(=O)N2CCCC2)CC1F,-145.06
CC1(CC(F)(F)F)CN(C(=O)NC2CCCCN2)C1,-61.57
Cl.O=C(O)C1CC(F)CC2C1CNCC2,-114.75
CC(O)(CN1CCNC1)C(F)(F)F,-81.4
FC1CC2C(CC1F)CCC2,-139.5
O=S(=O)(C1CCCC(F)C1)N1CCCC1,-110.22
OC[C@@H]1CC2CCCCC2O[C@H]1C(F)(F)F,-75.38
O=C(N1CCCC1)C1(C2CCCCC2F)CC1,-115.69
CC1CCN(C)C(=O)C1NC(=O)C1CC(Cl)CCC1F,-116.28
CC(NC(=O)NC1CCC(F)CC1)C1CCCO1,-119.9
CC1C(N2C(=O)CN(C3CC3)C2=O)CCCC1C(F)(F)F,-60.98
C=C(CF)C1CCC(Br)CC1,-212.3
O=C(C1CCC(CO)C(F)C1)N1CCCC1,-118.71
[H]C(=O)C1=CC=C(F)N1[H],-130.0
C=CCC1(C(F)(F)F)C=C(C2CCCCC2)SC1=O,-69.7
CC1(C(=O)NC2CC(C(F)(F)F)C[NH]C2=O)CCCC1,-62.0
N#C[C@H]1CC[C@@H](NC(=O)N2CC(F)C2)C1,-180.61
CCCCC1=C(F)SC2=CC=CC=C21,-133.0
CC(=O)CCC(C)(F)F,-93.0
O=[N+]([O-])C1=CC=C(OC(F)F)C=C1,-79.3
FC(F)(F)C1=NC2=CC=CC=C2S1,-62.0
CC1CCN(C(=O)NC2NC(C(F)(F)F)CS2)C1,-64.19
CCN1NCNC1CN1CCCC(C)(F)C1,-147.64
CCCCCCCCOC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,-71.4
FC1=C(F)C(F)=C(F)C(F)=C1F,-162.0
FC1(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,-133.0
CC(C)(C)C(=O)O[C@@H]1[C@@H](Br)[C@H](C(F)(F)Cl)OC[C@H]1OC(=O)C(C)(C)C,-57.5
O=C(N[C@@H]1CCCC[C@H]1F)C1CC[NH]N1,-176.03
CO[C@@H]1CCC[C@H]1NC(=O)C1CC(F)C[NH]1,-163.91
NC1CCC2C(C1F)CCNC2=O,-141.86
CC1NN(C)CC1NC(=O)C1CC2CC(F)CCC2O1,-123.36
CC1(C(=O)N2CCOC(CF)C2)COC1,-232.29
FC(F)(F)SC1=CC=CC=C1,-43.0
C=C(C1CCCCC1)C(F)F,-113.2
O=[N+]([O-])C(F)(F)F,-74.0
CC1NCCCC1C(=O)N1CCC(O)(C(F)(F)F)CC1,-84.28
FC1CCC2[NH]CCC2C1,-124.9
COC(F)(F)C(F)(F)OC,-93.5
CC1CC(N2CCOC(C3CCCC(F)C3)C2)CCN1,-113.02
OC/C=C\F,-126.0
N#CC1CC(F)CCC1N1CCCC1C(=O)NC1CC1,-127.13
O=C(C1CCCC(C(F)F)C1)N1CCCC1,-110.72
O=C1NCCN1C1CCCC(C(F)(F)F)C1,-62.45
CC(=O)N(C)C1CCN(C2CCC(C#N)CC2F)CC1,-120.02
CC(=O)NC(C1CCC(F)CC1)C1CC1,-116.09
CC(=O)NC(C)C1CC2CCCC(F)C2O1,-138.08
CC(=O)N=S(=O)(C1CCCCC1)C(F)Cl,-139.2
CC1CC(O)CN1C1CCC(C#N)CC1F,-125.66
O=C(NC1CC1C1CCCCC1F)C1CCNCC1,-120.14
CN1CCC(C(=O)NCC2CCC(F)CC2)CC1=O,-114.9
CNC1NCNCC1F,-153.3
CC1(C2CCC(C#N)CC2)NC(=O)N(CC(F)(F)F)C1=O,-70.81
COC1=CC=C(F)C=C1,-125.2
C=C(CF)C1CCCCC1,-212.7
CC1CN(C(=O)C2CCCC(OC(F)F)C2)CC(C)O1,-82.23
FC(F)(F)C(Cl)(Cl)C(F)(F)F,-75.64
CC1SCCC1C(=O)N1CCCC1CF,-225.87
CC1NCC(C(=O)N[C@H]2CCC[C@H]2F)S1,-189.0
CC(=O)N1CSCC1C(=O)NC1CCCC(F)C1,-112.07
CC1CCCC(F)C1C,-122.25
CCN(C(=O)C1CCN(C)C(=O)C1)C1CCC(F)CC1,-113.24
O=C(/C=C(\NCC1CN(CC2CCCCC2)NN1)C1CCC([N+](=O)[O-])CC1)C(F)(F)F,-77.21
N#CC1C(F)CCCC1NCC1CCCCN1,-108.0
FC(F)(F)C(Cl)C(Cl)Cl,-68.45
OCC1COCCN1CC1CCCC(F)C1,-113.87
CN1NC(C(F)(F)F)CC1CO,-61.68
CN1C(=O)N(CC2CCC(F)CC2)C(=O)C12CCCCC2,-115.04
O=C(CC1CCC1)N1CCC[C@@H]1C(F)F,-125.38
COC(=O)C(N)(C1CCC(OC)CC1)C(F)(F)F,-73.7
CC1(C(=O)N2CC(CC(F)F)C2)COC1,-117.16
N[C@H]1C[C@@H](C(=O)NC2CCC(F)CC2)C1,-117.44
CC1CC(F)CCC1NC(=O)N1CCCC(CC(N)=O)C1,-117.05
O=C(CO)NC1COC2CCC(F)CC2C1,-123.27
CCCCCCCCCCOC(F)(F)F,-60.0
O=[N+]([O-])C1CCC2OC(F)CC2C1,-106.8
O=C(NC1CCCCC1)C(=O)N1CCCC(F)(CO)C1,-168.14
CC1CC2CCCCC2C1NC(=O)CC(F)(F)F,-62.86
FC(F)(F)C1=NNC2=CC=CC=C21,-60.0
CC1CC(C(=O)NC2(C(=O)O)CC2)C(Cl)CC1F,-112.46
CC(C)(O)C1CCCN1C(=O)C1CCC(F)C(Cl)C1,-112.46
COC1CCC(C(=O)N(C)C2CCCC2)C(F)C1,-114.3
CC1(C)CN(C(N)=O)CC(C(F)(F)F)O1,-77.65
CC1NCCN1CC(C)(O)C(F)(F)F,-81.48
O=C(NCC1(O)CCCC1)C1CCC(Cl)C(F)C1,-114.93
CC1CC(CNC(=O)NC2NNCS2)CCC1F,-120.42
COC1CCC(F)CC1C(=O)N1CCCC1,-123.23
FC(F)Br,-68.0
CCC(F)C(C)C,-186.0
CC1CNN(-C2CCC(NC3CCN(C)C3=O)CC2F)C1,-124.92
O=C(C1CCC1)N1CCOC2CC(F)CCC21,-114.68
FC1CCC2C(C1)CNCCO2,-119.8
FC1CSCC1F,-139.0
[H]C1=NC([H])=C([H])C(C(F)(F)F)=N1,-70.0
FC1CNCC(CN2CCCSCC2)C1,-126.39
CC1ONC(-C2CCC(F)CC2)C1C(=O)N1CCOCC1,-109.63
CC1(O)CCN(C(=O)C2CC3CC(F)CCC3O2)C1,-119.68
CCCCCCCCC1=CC=C(F)O1,-118.0
O=C=NC(F)(F)F,-48.2
CC1C(NC(=O)N2CCOCC2)CCCC1OC(F)F,-81.06
O=C1CN(C(=O)CC2CCC(F)CN2)C2CCCCC2N1,-129.2
FC(Cl)(Cl)C(Cl)Cl,-61.333
CC1CC(NC(=O)NCC2CCC(F)CC2)ON1,-115.96
CN1C(C(F)(F)F)=NC2=C1C=CC=C2,-63.0
CC12CCCN1C(=O)N(CCC1CCCC(F)C1)C2=O,-114.13
O=C(NCC(=O)N1C2COCC1C2)C1CCCC(F)C1,-112.35
CC1CC(NC(=O)C2CCCO2)N(-C2CCCCC2F)N1,-123.22
CC1CCC(CNC(=O)C2CC(O)CN2)CC1F.Cl,-117.94
C[C@@H]1CN(C(=O)NC2CCNCC2F)C[C@H](C)O1,-140.98
CC1CCC(NC(=O)C(C)N2CCCN2)CC1F,-116.11
CC1COCC(C)N1C(=O)C1CCC(OC(F)F)CC1,-82.36
O=C(C1CCNCC1F)N1CCSC2(CCCCC2)C1,-129.02
FC1CCCC2C1CCCC2,-120.75
C=C(F)CCCCCC,-93.5
CNC(=O)C1(CC2CCCCC2F)CC1,-117.86
O=C(C1CCC2[NH]CNC2C1)N1CCCC(C(F)(F)F)C1,-71.52
FC1CC(CN2CCC(N3CNCN3)CC2)CCC1Cl,-116.62
O=C(N1CC2CCC1C2)C1(C2CCCCC2F)CC1,-115.35
O=C(O)C1OCNC1C(F)(F)F,-61.36
O=C(CC1C(F)CCCC1Cl)NC1NCCCN1,-113.28
CC1CCC(F)CC1CN1CCN2CCOCC2C1,-118.21
O=S(=O)(NC1CCCNC1)C1CCCCC1F,-111.21
CC1CCC(NCC2NCNN2C)C(F)C1,-134.66
COC1CCC(C(F)(F)F)C(OC)C1,-61.56
O=C(CC1C=CCC1)N1CCC(O)(C(F)(F)F)CC1,-84.32
CN(C(=O)C1CCOCC1)C1CCC(F)C(Cl)C1,-116.04
CC(C(=O)NC1CCNCC1F)C1CCOCC1,-139.83
C#CC1=CC=C(C(F)(F)F)O1,-62.0
CC(F)C#N,-182.0
FC(Cl)=C(Cl)Cl,-80.0
O=C(C1CCC(F)CN1)N(C1CCCCN1)C1CCCC1,-123.03
CC1CNC(CN2CCC(C3CCC(F)CC3)CC2)O1,-117.56
CC1CCC(NC(=O)[C@H]2CSCN2)CC1C(F)(F)F.Cl,-62.15
CC1CC(NC2CCC(F)CC2C#N)CC(C)O1,-127.02
CP(C)C(F)(F)F,-64.0
CC1=CC=C(C2=C(C(F)F)C=CO2)C=C1,-106.0
F/C(Br)=C\C1=CC=CC=C1,-68.0
CCN1NCC(C(=O)N2CC[C@@H](N)C2)C1C(F)(F)F.Cl,-60.84
Cl.FC(F)(F)C1CCC(C2=CCNCC2)CC1,-62.19
FC(F)C1=NC=CN1,-114.0
O=C(COC1CCC(F)C(Cl)C1)N1CCOCC1,-126.04
COC1CC(F)CCC1NC(=O)C1CCCS1,-112.36
CC(=O)N1CCCN(C(C)C2CCC(F)CC2)CC1,-115.34
CC1(C2CC2)NC(=O)N(CC2CCC(F)CC2)C1=O,-114.92
O=C(NCC1CCCS1)C1CCCCC1F,-115.05
COC1CCC(C(N)(C(=O)O)C(F)(F)F)CC1,-71.3
F/C=C/F,-186.0
CCOC1CC(F)CCC1NC(=O)N1CCSCC1,-114.37
O=C(NC1CCC(F)CN1)N1CCOC(C2CCCO2)C1,-133.5
CC1CC(C(=O)N2CCOC3CC(F)CCC32)C1,-115.7
O=C(NC1CNC2C(C1)COCC2)C1CCC(C(F)F)O1,-116.22
CN1CCN(C(=O)C2CCCO2)C2CCC(F)CC21,-113.75
O=C(NC1CC(-C2CCCO2)CCC1F)C1CCCN1,-125.1
NC1CC(-C2CCC(OC(F)F)CC2)NO1,-82.38
